Time Series 1 = CellDef_1.Attractant (Concentration)

Time,Time Series 1
0,0.0000090377
0.05,0.0000090377
0.10,0.0000090377
0.15,0.0000090377
0.20,0.0000090377
0.25,0.0000090377
0.30,0.0000090377
0.35,0.0000090377
0.40,0.0000090377
0.45,0.0000090377
0.50,0.0000090377
0.55,0.0000090377
0.60,0.0000090377
0.65,0.0000090377
0.70,0.0000090377
0.75,0.0000090377
0.80,0.0000090377
0.85,0.0000090377
0.90,0.0000090377
0.95,0.0000090377
1.00,0.0000090377
1.05,0.0000090377
1.10,0.0000090377
1.15,0.0000090377
1.20,0.0000090377
1.25,0.0000090377
1.30,0.0000090377
1.35,0.0000090377
1.40,0.0000090377
1.45,0.0000090377
1.50,0.0000090377
1.55,0.0000090377
1.60,0.0000090377
1.65,0.0000090377
1.70,0.0000090377
1.75,0.0000090377
1.80,0.0000090377
1.85,0.0000090377
1.90,0.0000090377
1.95,0.0000090377
2.00,0.0000090377
2.05,0.0000090377
2.10,0.0000090349
2.15,0.0000090297
2.20,0.0000090221
2.25,0.0000090123
2.30,0.0000090005
2.35,0.0000089869
2.40,0.0000089715
2.45,0.0000089545
2.50,0.0000089360
2.55,0.0000089162
2.60,0.0000088951
2.65,0.0000088727
2.70,0.0000088493
2.75,0.0000088249
2.80,0.0000087995
2.85,0.0000087733
2.90,0.0000087463
2.95,0.0000087185
3.00,0.0000086901
3.05,0.0000086610
3.10,0.0000086314
3.15,0.0000086013
3.20,0.0000085706
3.25,0.0000085396
3.30,0.0000085082
3.35,0.0000084764
3.40,0.0000084443
3.45,0.0000084119
3.50,0.0000083792
3.55,0.0000083463
3.60,0.0000083133
3.65,0.0000082800
3.70,0.0000082466
3.75,0.0000082131
3.80,0.0000081794
3.85,0.0000081457
3.90,0.0000081119
3.95,0.0000080780
4.00,0.0000080440
4.05,0.0000080101
4.10,0.0000079761
4.15,0.0000079447
4.20,0.0000079157
4.25,0.0000078890
4.30,0.0000078644
4.35,0.0000078416
4.40,0.0000078206
4.45,0.0000078011
4.50,0.0000077832
4.55,0.0000077666
4.60,0.0000077513
4.65,0.0000077372
4.70,0.0000077241
4.75,0.0000077120
4.80,0.0000077008
4.85,0.0000076905
4.90,0.0000076810
4.95,0.0000076721
5.00,0.0000076640
5.05,0.0000076564
5.10,0.0000076495
5.15,0.0000076430
5.20,0.0000076371
5.25,0.0000076316
5.30,0.0000076265
5.35,0.0000076218
5.40,0.0000076174
5.45,0.0000076134
5.50,0.0000076097
5.55,0.0000076062
5.60,0.0000076030
5.65,0.0000076001
5.70,0.0000075943
5.75,0.0000075858
5.80,0.0000075749
5.85,0.0000075617
5.90,0.0000075464
5.95,0.0000075291
6.00,0.0000075100
6.05,0.0000074892
6.10,0.0000074667
6.15,0.0000074428
6.20,0.0000074174
6.25,0.0000073908
6.30,0.0000073630
6.35,0.0000073340
6.40,0.0000073040
6.45,0.0000072731
6.50,0.0000072412
6.55,0.0000072085
6.60,0.0000071751
6.65,0.0000071410
6.70,0.0000071063
6.75,0.0000070710
6.80,0.0000070352
6.85,0.0000069990
6.90,0.0000069624
6.95,0.0000069254
7.00,0.0000068882
7.05,0.0000068507
7.10,0.0000068130
7.15,0.0000067752
7.20,0.0000067373
7.25,0.0000066993
7.30,0.0000066614
7.35,0.0000066234
7.40,0.0000065856
7.45,0.0000065478
7.50,0.0000065101
7.55,0.0000064727
7.60,0.0000064354
7.65,0.0000063984
7.70,0.0000063616
7.75,0.0000063280
7.80,0.0000062972
7.85,0.0000062689
7.90,0.0000062431
7.95,0.0000062194
8.00,0.0000061976
8.05,0.0000061777
8.10,0.0000061594
8.15,0.0000061425
8.20,0.0000061271
8.25,0.0000061129
8.30,0.0000060998
8.35,0.0000060878
8.40,0.0000060768
8.45,0.0000060666
8.50,0.0000060573
8.55,0.0000060486
8.60,0.0000060407
8.65,0.0000060334
8.70,0.0000060266
8.75,0.0000060204
8.80,0.0000060147
8.85,0.0000060094
8.90,0.0000060045
8.95,0.0000060000
9.00,0.0000059958
9.05,0.0000059920
9.10,0.0000059884
9.15,0.0000059852
9.20,0.0000059822
9.25,0.0000059794
9.30,0.0000059767
9.35,0.0000059742
9.40,0.0000059718
9.45,0.0000059694
9.50,0.0000059671
9.55,0.0000059649
9.60,0.0000059627
9.65,0.0000059605
9.70,0.0000059583
9.75,0.0000059561
9.80,0.0000059539
9.85,0.0000059516
9.90,0.0000059493
9.95,0.0000059469
10.00,0.0000059445
10.05,0.0000059421
10.10,0.0000059396
10.15,0.0000059370
10.20,0.0000059344
10.25,0.0000059318
10.30,0.0000059291
10.35,0.0000059264
10.40,0.0000059236
10.45,0.0000059209
10.50,0.0000059182
10.55,0.0000059154
10.60,0.0000059127
10.65,0.0000059101
10.70,0.0000059074
10.75,0.0000059048
10.80,0.0000059023
10.85,0.0000058999
10.90,0.0000058975
10.95,0.0000058953
11.00,0.0000058931
11.05,0.0000058911
11.10,0.0000058892
11.15,0.0000058874
11.20,0.0000058858
11.25,0.0000058844
11.30,0.0000058831
11.35,0.0000058820
11.40,0.0000058812
11.45,0.0000058805
11.50,0.0000058799
11.55,0.0000058795
11.60,0.0000058792
11.65,0.0000058790
11.70,0.0000058788
11.75,0.0000058787
11.80,0.0000058787
11.85,0.0000058787
11.90,0.0000058787
11.95,0.0000058787
12.00,0.0000058787
12.05,0.0000058788
12.10,0.0000058789
12.15,0.0000058790
12.20,0.0000058791
12.25,0.0000058792
12.30,0.0000058792
12.35,0.0000058793
12.40,0.0000058794
12.45,0.0000058795
12.50,0.0000058796
12.55,0.0000058797
12.60,0.0000058798
12.65,0.0000058798
12.70,0.0000058799
12.75,0.0000058800
12.80,0.0000058800
12.85,0.0000058801
12.90,0.0000058783
12.95,0.0000058748
13.00,0.0000058698
13.05,0.0000058633
13.10,0.0000058555
13.15,0.0000058464
13.20,0.0000058363
13.25,0.0000058251
13.30,0.0000058129
13.35,0.0000057999
13.40,0.0000057861
13.45,0.0000057716
13.50,0.0000057565
13.55,0.0000057408
13.60,0.0000057246
13.65,0.0000057079
13.70,0.0000056908
13.75,0.0000056734
13.80,0.0000056557
13.85,0.0000056378
13.90,0.0000056196
13.95,0.0000056013
14.00,0.0000055830
14.05,0.0000055645
14.10,0.0000055461
14.15,0.0000055276
14.20,0.0000055092
14.25,0.0000054909
14.30,0.0000054727
14.35,0.0000054546
14.40,0.0000054367
14.45,0.0000054190
14.50,0.0000054015
14.55,0.0000053842
14.60,0.0000053672
14.65,0.0000053505
14.70,0.0000053341
14.75,0.0000053180
14.80,0.0000053023
14.85,0.0000052868
14.90,0.0000052718
14.95,0.0000052582
15.00,0.0000052459
15.05,0.0000052349
15.10,0.0000052248
15.15,0.0000052158
15.20,0.0000052076
15.25,0.0000052001
15.30,0.0000051933
15.35,0.0000051871
15.40,0.0000051815
15.45,0.0000051764
15.50,0.0000051717
15.55,0.0000051674
15.60,0.0000051635
15.65,0.0000051600
15.70,0.0000051567
15.75,0.0000051537
15.80,0.0000051509
15.85,0.0000051484
15.90,0.0000051461
15.95,0.0000051439
16.00,0.0000051420
16.05,0.0000051402
16.10,0.0000051385
16.15,0.0000051370
16.20,0.0000051356
16.25,0.0000051343
16.30,0.0000051331
16.35,0.0000051320
16.40,0.0000051310
16.45,0.0000051300
16.50,0.0000051292
16.55,0.0000051284
16.60,0.0000051283
16.65,0.0000051288
16.70,0.0000051299
16.75,0.0000051316
16.80,0.0000051338
16.85,0.0000051365
16.90,0.0000051397
16.95,0.0000051434
17.00,0.0000051475
17.05,0.0000051521
17.10,0.0000051570
17.15,0.0000051624
17.20,0.0000051681
17.25,0.0000051742
17.30,0.0000051806
17.35,0.0000051873
17.40,0.0000051943
17.45,0.0000052015
17.50,0.0000052090
17.55,0.0000052167
17.60,0.0000052246
17.65,0.0000052327
17.70,0.0000052409
17.75,0.0000052492
17.80,0.0000052577
17.85,0.0000052661
17.90,0.0000052747
17.95,0.0000052832
18.00,0.0000052917
